CustomerKey,Customer Code,City,State,Name,Education,Occupation,CountryRegionKey
9290,20289,Mill Valley,California,"Richardson, Jada",Partial College,Skilled Manual,3
9291,20290,Santa Monica,California,"Simmons, Austin",Partial College,Skilled Manual,3
9292,20291,San Carlos,California,"Walker, Alexis",High School,Skilled Manual,3
9293,20292,Daly City,California,"Ross, Katherine",Partial College,Skilled Manual,3
9294,20293,Mill Valley,California,"Jackson, Rachel",Partial College,Skilled Manual,3
9295,20294,Woodland Hills,California,"Davis, Julia",Partial College,Skilled Manual,3
9296,20295,Tacoma,Washington,"Brown, Christopher",Partial College,Skilled Manual,3
9297,20296,Burlingame,California,"Diaz, Morgan",Partial College,Skilled Manual,3
9298,20297,Berkeley,California,"Wu, Valerie",Graduate Degree,Management,3
9299,20298,Burbank,California,"Arun, Edgar",Graduate Degree,Management,3
9302,20301,Bellingham,Washington,"Bradley, Gloria",Partial College,Skilled Manual,3
9303,20302,Burlingame,California,"Andersen, Tasha",Graduate Degree,Management,3
9304,20303,Colma,California,"Morgan, Bryce",Graduate Degree,Management,3
9305,20304,Walla Walla,Washington,"Edwards, Jesse",High School,Skilled Manual,3
9306,20305,Bellflower,California,"Ross, Caleb",Partial College,Skilled Manual,3
9307,20306,Concord,California,"Baker, Mary",Partial College,Skilled Manual,3
9308,20307,Coronado,California,"Blue, Natalie",Partial College,Skilled Manual,3
9309,20308,Lemon Grove,California,"Uittenbogaard, Pieter",Partial College,Skilled Manual,3
9311,20310,Long Beach,California,"Ramirez, Timothy",Partial College,Skilled Manual,3
9312,20311,Los Angeles,California,"Bell, Cole",Partial College,Skilled Manual,3
9314,20313,Beaverton,Oregon,"Bennett, Oscar",Partial College,Skilled Manual,3
9316,20315,Walla Walla,Washington,"Ramirez, Devin",Partial College,Skilled Manual,3
9320,20319,Burien,Washington,"Alexander, Dylan",Graduate Degree,Skilled Manual,3
9321,20320,Bellflower,California,"Nath, Mindy",Graduate Degree,Skilled Manual,3
9322,20321,Burbank,California,"Chen, Colleen",Graduate Degree,Skilled Manual,3
9323,20322,Marysville,Washington,"Wood, Rachel",Partial College,Professional,3
9324,20323,Redmond,Washington,"Coleman, Justin",Partial College,Professional,3
9325,20324,Bellflower,California,"Rodriguez, Ashley",Partial College,Professional,3
9326,20325,Newport Beach,California,"Williams, Charles",Bachelors,Management,3
9327,20326,San Carlos,California,"Blue, Paige",Bachelors,Management,3
9328,20327,San Carlos,California,"Perez, Sophia",Bachelors,Management,3
9329,20328,San Diego,California,"Carter, Sierra",Bachelors,Management,3
9330,20329,West Covina,California,"Yang, Jose",Bachelors,Management,3
9332,20331,Bellingham,Washington,"Cox, Jeremy",Partial College,Professional,3
9333,20332,Bellingham,Washington,"Navarro, Danny",Partial College,Professional,3
9334,20333,Edmonds,Washington,"Gonzales, Abigail",Partial College,Professional,3
9335,20334,Bellflower,California,"Mitchell, Jeremiah",Bachelors,Management,3
9336,20335,Colma,California,"Gonzales, Adam",Bachelors,Management,3
9337,20336,Concord,California,"Young, Ian",Bachelors,Management,3
9338,20337,La Jolla,California,"Hall, Xavier",High School,Professional,3
9339,20338,Lakewood,California,"James, Anna",Bachelors,Management,3
9340,20339,Long Beach,California,"Hughes, Kaitlyn",Bachelors,Management,3
9341,20340,National City,California,"Kelly, Makayla",Bachelors,Management,3
9343,20342,Bremerton,Washington,"Lu, Aimee",Partial College,Professional,3
9344,20343,Kirkland,Washington,"Hill, Sierra",Partial College,Professional,3
9345,20344,Beverly Hills,California,"Anand, Ashlee",Bachelors,Management,3
9346,20345,Beverly Hills,California,"Martinez, Regina",Bachelors,Management,3
9347,20346,San Diego,California,"Washington, Angelica",Bachelors,Management,3
9348,20347,San Gabriel,California,"Roberts, Savannah",Bachelors,Management,3
9349,20348,Spring Valley,California,"Evans, Chloe",Bachelors,Management,3
9350,20349,Novato,California,"Harris, Nicole",High School,Professional,3
9352,20351,Bellflower,California,"Gonzalez, Maria",High School,Professional,3
9353,20352,Beaverton,Oregon,"Foster, Melissa",High School,Professional,3
9354,20353,La Jolla,California,"Phillips, Allison",Partial High School,Skilled Manual,3
9356,20355,Salem,Oregon,"Gray, Melanie",Partial High School,Skilled Manual,3
9357,20356,Beaverton,Oregon,"Lu, Louis",Partial College,Professional,3
9358,20357,Marysville,Washington,"Price, Julian",Graduate Degree,Management,3
9359,20358,Walla Walla,Washington,"Murphy, Brian",Graduate Degree,Management,3
9360,20359,Bellflower,California,"Blue, Rachel",Graduate Degree,Management,3
9361,20360,Imperial Beach,California,"Russell, Brianna",Graduate Degree,Management,3
9362,20361,Burien,Washington,"Moreno, Jonathon",Graduate Degree,Management,3
9363,20362,Walla Walla,Washington,"Gonzalez, Seth",Graduate Degree,Management,3
9364,20363,Daly City,California,"Brown, Alexander",Bachelors,Management,3
9365,20364,West Covina,California,"Jackson, Anna",Graduate Degree,Management,3
9366,20365,Bellingham,Washington,"Scott, Isaac",High School,Professional,3
9367,20366,Grossmont,California,"Powell, Marcus",High School,Professional,3
9368,20367,Lakewood,California,"Anderson, Jessica",High School,Professional,3
9369,20368,Spring Valley,California,"Jackson, Thomas",Partial High School,Skilled Manual,3
9370,20369,Corvallis,Oregon,"Barnes, Trevor",Partial High School,Skilled Manual,3
9371,20370,Issaquah,Washington,"Young, Blake",Partial High School,Skilled Manual,3
9372,20371,San Carlos,California,"Bryant, Grace",Partial High School,Skilled Manual,3
9373,20372,Lake Oswego,Oregon,"Edwards, Kaitlyn",Partial High School,Skilled Manual,3
9375,20374,Fremont,California,"Adams, Fernando",Partial High School,Skilled Manual,3
9377,20376,Concord,California,"Lewis, Destiny",Graduate Degree,Management,3
9378,20377,Lebanon,Oregon,"Reed, Brian",Graduate Degree,Management,3
9379,20378,Burien,Washington,"Jai, Nathan",Graduate Degree,Management,3
9380,20379,Bellflower,California,"Chen, Brittney",Graduate Degree,Management,3
9382,20381,Marysville,Washington,"Bennett, Blake",Graduate Degree,Management,3
9383,20382,Lakewood,California,"Hernandez, Jack",Graduate Degree,Management,3
9384,20383,Seattle,Washington,"Hernandez, Richard",Graduate Degree,Management,3
9385,20384,Imperial Beach,California,"Gonzalez, Luis",Graduate Degree,Management,3
9386,20385,Olympia,Washington,"Patterson, Jason",Graduate Degree,Management,3
9387,20386,Lemon Grove,California,"Russell, Anna",Graduate Degree,Management,3
9388,20387,Burbank,California,"Adams, Jordan",Graduate Degree,Management,3
9389,20388,Bellingham,Washington,"Gill, Natasha",Graduate Degree,Management,3
9390,20389,Ballard,Washington,"Romero, Lee",Graduate Degree,Management,3
9391,20390,Bremerton,Washington,"Ramos, Ross",Graduate Degree,Management,3
9392,20391,Concord,California,"Serrano, Meghan",Graduate Degree,Management,3
9393,20392,Palo Alto,California,"Ramirez, Destiny",Bachelors,Management,3
9394,20393,Grossmont,California,"White, Kaitlyn",Bachelors,Management,3
9395,20394,Olympia,Washington,"Butler, Emma",Bachelors,Management,3
9400,20399,Lynnwood,Washington,"Rodriguez, Benjamin",Bachelors,Management,3
9401,20400,Fremont,California,"Henderson, Sydney",Bachelors,Management,3
9402,20401,Burlingame,California,"Jenkins, Hannah",Bachelors,Management,3
9406,20405,San Carlos,California,"Campbell, Isaiah",Partial College,Skilled Manual,3
9409,20408,Burien,Washington,"Morgan, Isaac",Partial High School,Clerical,3
9410,20409,Spokane,Washington,"Young, Sophia",Partial College,Skilled Manual,3
9411,20410,Spokane,Washington,"Jackson, Richard",Partial College,Skilled Manual,3
9412,20411,El Cajon,California,"James, Cole",Partial College,Skilled Manual,3
9413,20412,Torrance,California,"Jackson, David",Partial College,Skilled Manual,3
9414,20413,Berkeley,California,"Powell, Taylor",Partial College,Skilled Manual,3
9415,20414,Newport Beach,California,"Bailey, Amanda",Partial College,Skilled Manual,3
9422,20421,Bellflower,California,"Alexander, Victoria",Partial High School,Clerical,3
9423,20422,San Diego,California,"Brooks, Maria",Partial College,Skilled Manual,3
9432,20431,Beaverton,Oregon,"Raje, Corey",Partial College,Skilled Manual,3
9433,20432,Lynnwood,Washington,"Sanders, Juan",High School,Skilled Manual,3
9434,20433,Milwaukie,Oregon,"Taylor, Chloe",High School,Skilled Manual,3
9435,20434,Imperial Beach,California,"Sharma, Nathan",Partial College,Skilled Manual,3
9436,20435,Lemon Grove,California,"Green, Natalie",Partial College,Skilled Manual,3
9437,20436,Palo Alto,California,"Barnes, Anna",Partial College,Skilled Manual,3
9438,20437,West Covina,California,"Howard, Gabriella",Partial College,Skilled Manual,3
9439,20438,West Covina,California,"Scott, Robert",Partial College,Skilled Manual,3
9440,20439,Imperial Beach,California,"Rogers, Chloe",Partial College,Skilled Manual,3
9441,20440,Redwood City,California,"Hughes, Alexandra",Partial College,Skilled Manual,3
9443,20442,Burbank,California,"Chen, Jorge",Partial College,Professional,3
9444,20443,Grossmont,California,"Cox, Adrian",Partial College,Professional,3
9450,20449,Burlingame,California,"Walker, Rachel",Partial College,Professional,3
9458,20457,Milwaukie,Oregon,"Morris, Alexandra",Partial College,Professional,3
9459,20458,Burlingame,California,"Subram, Erick",Partial College,Professional,3
9460,20459,Chula Vista,California,"Barnes, Maria",High School,Professional,3
9462,20461,San Gabriel,California,"Nelson, Mackenzie",Bachelors,Management,3
9463,20462,Woodland Hills,California,"Mitchell, Haley",Graduate Degree,Management,3
9464,20463,Daly City,California,"Bryant, Jasmine",High School,Professional,3
9465,20464,Beaverton,Oregon,"Lu, Amy",Partial College,Professional,3
9466,20465,Colma,California,"Henderson, Isabel",Bachelors,Management,3
9467,20466,Palo Alto,California,"Jai, Benjamin",Partial College,Professional,3
9468,20467,Issaquah,Washington,"Bennett, Gabrielle",High School,Professional,3
9470,20469,Beaverton,Oregon,"Suri, Manuel",Partial College,Professional,3
9472,20471,Kirkland,Washington,"Gonzalez, Carlos",Graduate Degree,Management,3
9473,20472,Beaverton,Oregon,"Coleman, Edward",Partial College,Professional,3
9474,20473,Beaverton,Oregon,"Rivera, Mason",Partial College,Professional,3
9475,20474,Lake Oswego,Oregon,"Turner, Edward",Bachelors,Management,3
9476,20475,Chula Vista,California,"Martinez, Blake",Bachelors,Management,3
9477,20476,San Gabriel,California,"Long, Destiny",Graduate Degree,Management,3
9478,20477,San Gabriel,California,"Washington, Brandon",Graduate Degree,Management,3
9481,20480,Lebanon,Oregon,"Cox, Carlos",High School,Skilled Manual,3
9482,20481,Newport Beach,California,"Edwards, Jordan",High School,Skilled Manual,3
9483,20482,Burien,Washington,"Diaz, Gina",Bachelors,Professional,3
9485,20484,Palo Alto,California,"Morgan, Gabriella",Bachelors,Management,3
9486,20485,Los Angeles,California,"Reed, Richard",Bachelors,Management,3
9487,20486,Woodland Hills,California,"Butler, Jack",Graduate Degree,Management,3
9488,20487,Bellingham,Washington,"White, Alexander",Graduate Degree,Management,3
9489,20488,Kirkland,Washington,"Foster, Cassidy",Graduate Degree,Management,3
9490,20489,Lynnwood,Washington,"Davis, Jacob",Bachelors,Management,3
9491,20490,Mill Valley,California,"Roberts, Kaylee",Graduate Degree,Management,3
9492,20491,Everett,Washington,"Perry, Dakota",Bachelors,Management,3
9494,20493,Milwaukie,Oregon,"Jackson, Matthew",Bachelors,Management,3
9495,20494,Imperial Beach,California,"Peterson, Jesse",Bachelors,Management,3
9496,20495,Burlingame,California,"Wang, Wesley",Bachelors,Management,3
9497,20496,El Cajon,California,"Roberts, Jada",Bachelors,Management,3
9498,20497,Burlingame,California,"Javier Castrejón, Francisco",Partial High School,Clerical,3
9502,20501,Sedro Woolley,Washington,"Nelson, Morgan",Bachelors,Management,3
9503,20502,Downey,California,"Harris, John",Bachelors,Management,3
9504,20503,Burbank,California,"Jai, Tony",High School,Professional,3
9505,20504,Lakewood,California,"Tangirala, Rakesh",High School,Professional,3
9508,20507,Tacoma,Washington,"Anderson, Joshua",Bachelors,Management,3
9510,20509,Imperial Beach,California,"Murphy, Alexandria",Bachelors,Management,3
9511,20510,Lebanon,Oregon,"Cox, Caitlin",Bachelors,Management,3
9512,20511,Novato,California,"Taylor, Matthew",Bachelors,Management,3
9513,20512,Mill Valley,California,"Parker, Sydney",Partial College,Professional,3
9514,20513,Ballard,Washington,"Smith, Joseph",Partial College,Professional,3
9515,20514,Walla Walla,Washington,"Griffin, Hannah",Partial College,Professional,3
9516,20515,Santa Monica,California,"Edwards, Jenna",Partial College,Professional,3
9517,20516,West Covina,California,"Russell, Gabriel",Partial College,Professional,3
9519,20518,Chula Vista,California,"Sanz, Desiree",Partial College,Professional,3
9521,20520,Bremerton,Washington,"Srini, Cassandra",High School,Professional,3
9522,20521,Bremerton,Washington,"Carlson, Gina",High School,Professional,3
9523,20522,Fremont,California,"Parker, Kevin",Bachelors,Management,3
9524,20523,La Jolla,California,"Howard, Emma",Bachelors,Management,3
9525,20524,Corvallis,Oregon,"Jenkins, Angelica",Partial College,Professional,3
9526,20525,Bellflower,California,"Kumar, James",Bachelors,Management,3
9527,20526,Lemon Grove,California,"Alexander, Brittany",Partial College,Professional,3
9528,20527,Newport Beach,California,"Harris, Sydney",Partial College,Professional,3
9530,20529,Bellingham,Washington,"Jackson, Destiny",Partial College,Professional,3
9531,20530,W. Linn,Oregon,"Jenkins, Mariah",High School,Professional,3
9532,20531,Burlingame,California,"Young, James",Partial College,Professional,3
9533,20532,Coronado,California,"Watson, Joan",Partial College,Professional,3
9534,20533,Downey,California,"Perry, Luis",Partial College,Professional,3
9535,20534,Glendale,California,"Lopez, Dalton",Partial College,Professional,3
9536,20535,La Jolla,California,"Torres, Riley",Partial College,Professional,3
9537,20536,San Gabriel,California,"Gray, Taylor",Bachelors,Management,3
9538,20537,Spring Valley,California,"Evans, Thomas",Bachelors,Management,3
9539,20538,Tacoma,Washington,"Bennett, Hailey",Partial College,Professional,3
9540,20539,Yakima,Washington,"Baker, Luis",Partial College,Professional,3
9541,20540,Berkeley,California,"Flores, Jasmine",Partial College,Professional,3
9542,20541,Downey,California,"Hernandez, Allison",Partial College,Professional,3
9543,20542,Lincoln Acres,California,"Green, Hailey",Partial College,Professional,3
9544,20543,West Covina,California,"Miller, Seth",Partial College,Professional,3
9545,20544,Marysville,Washington,"Hall, Dalton",Partial High School,Skilled Manual,3
9546,20545,Kirkland,Washington,"Butler, Vanessa",Partial High School,Skilled Manual,3
9549,20548,Berlin,Berlin,"Rodriguez, Phillip",High School,Professional,2
9550,20549,Hamburg,Hamburg,"Morris, Jennifer",Partial College,Professional,2
9555,20554,Berlin,Berlin,"Tang, Donna",High School,Professional,2
9556,20555,Frankfurt,Hesse,"Raje, Kelvin",High School,Professional,2
9557,20556,Leipzig,Saxony,"Sun, Glenn",High School,Professional,2
9561,20560,Darmstadt,Hesse,"Raji, Mindy",Partial College,Professional,2
9564,20563,Poing,Bavaria,"Blanco, Kendra",Bachelors,Management,2
9573,20572,Neunkirchen,North Rhine-Westphalia,"Diaz, Caroline",Partial College,Professional,2
9575,20574,Munich,Bavaria,"Patel, Brett",Partial College,Professional,2
9584,20583,Hamburg,Hamburg,"Wang, Kristen",High School,Professional,2
9585,20584,Stuttgart,Baden-Wuerttemberg,"Schmidt, Molly",Partial College,Professional,2
9591,20590,Frankfurt,Hesse,"Zhang, Todd",Partial College,Management,2
9592,20591,Munich,Bavaria,"Tang, Kara",High School,Management,2
9599,20598,Bottrop,North Rhine-Westphalia,"Powell, Jackson",Partial High School,Professional,2
9636,20635,Walla Walla,Washington,"Young, Nathan",Bachelors,Management,3
9637,20636,Newport Beach,California,"Patterson, Olivia",Bachelors,Management,3
9645,20644,National City,California,"Brooks, Patrick",Graduate Degree,Management,3
9647,20646,Woodburn,Oregon,"Chen, Ryan",Graduate Degree,Skilled Manual,3
9648,20647,Concord,California,"Bailey, Jared",Graduate Degree,Professional,3
9649,20648,La Jolla,California,"Mitchell, Jordan",Graduate Degree,Professional,3
9650,20649,San Gabriel,California,"Ramirez, Natalie",Graduate Degree,Professional,3
9651,20650,Colma,California,"Gray, Bryan",Bachelors,Skilled Manual,3
9653,20652,Seattle,Washington,"Scott, Amanda",Bachelors,Skilled Manual,3
9654,20653,San Carlos,California,"White, Jessica",Bachelors,Skilled Manual,3
9655,20654,Novato,California,"Murphy, Taylor",Bachelors,Skilled Manual,3
9656,20655,Milwaukie,Oregon,"Butler, Edward",Bachelors,Skilled Manual,3
9658,20657,Newport Beach,California,"Russell, Blake",Bachelors,Skilled Manual,3
